"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"44981","12.805603","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1598, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45335","12.908178","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1599, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45716","13.010498","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1600, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46085","13.113038","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1601, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46428","13.215480","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1602, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46820","13.317807","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1603, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47177","13.420319","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1605, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47521","13.522329","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1606, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47886","13.625100","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1607, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48256","13.727154","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1608, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48614","13.829494","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1609, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48964","13.931962","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1610, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49342","14.034339","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=1611, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49735","14.136724","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1612, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50088","14.239134","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1613, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50425","14.341475","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1614, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50784","14.444254","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1615, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51119","14.546594","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1616, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51436","14.648837","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1617, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51749","14.750986","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1618, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52047","14.853778","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1619, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52380","14.955976","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1620, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53143","15.160771","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1622, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53452","15.263049","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1623, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53823","15.365748","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1624, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54191","15.468100","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1625, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54538","15.570042","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1626, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54891","15.672893","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1627, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55223","15.775040","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1628, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55557","15.877752","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1629, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55853","15.980193","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1630, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"56165","16.082217","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1631, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"56461","16.186157","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1632, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"56748","16.286982","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1633, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"57086","16.389475","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1634, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"57442","16.491869","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1635, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"57793","16.594279","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1637, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"58162","16.696893","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1638, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"58510","16.799260","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1639, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"58877","16.901357","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1640, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"59187","17.003863","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1641, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"59504","17.106175","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1642, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"59771","17.208682","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1643, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60035","17.311257","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1644, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60253","17.413634","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1645, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60477","17.516096","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1646, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60776","17.618224","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1647, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"61057","17.720790","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1648, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"61403","17.823062","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1649, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"61737","17.925658","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1650, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"62041","18.027815","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1651, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"62392","18.130430","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1652, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"62742","18.232541","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1653, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"63082","18.334993","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1654, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"63477","18.437647","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1655, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"63871","18.539734","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1656, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"64212","18.642089","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1657, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"64633","18.744554","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1659, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"65023","18.847251","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1660, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"65380","18.949356","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1661, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"65722","19.051806","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1662, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"66457","19.256489","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1664, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"66824","19.358906","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1665, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"67162","19.460960","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1666, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"67442","19.563669","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1667, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"67785","19.666046","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1668, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"68527","19.870931","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1670, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"68922","19.973302","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1671, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"69274","20.075753","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1672, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"69644","20.178079","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1673, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"70349","20.383143","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=1676, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"70717","20.485059","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1677, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"71087","20.587895","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=1678, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"71876","20.792727","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=1680, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"72215","20.895090","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=1682, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"72550","20.997506","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=1683, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"72880","21.099668","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=1684, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"73226","21.202357","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1685, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"73613","21.304752","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1686, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"74026","21.406876","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1687, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"74405","21.511247","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1688, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"74715","21.611677","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1689, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"75046","21.714003","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1690, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"75413","21.816398","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1691, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"75772","21.918797","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1692, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"76111","22.021495","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1693, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"76495","22.123853","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1694, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"76867","22.226050","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1695, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"77216","22.328296","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1696, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"77562","22.430742","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1697, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"77937","22.533408","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1698, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"78286","22.635238","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1699, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"78656","22.738274","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1700, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"78989","22.840068","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1701, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"79313","22.942718","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=1702, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"79634","23.045451","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1703, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"79967","23.147533","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1704, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"80357","23.250239","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1705, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"80750","23.352628","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1706, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"81521","23.557133","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1708, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"81901","23.659581","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1709, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"82274","23.762222","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1710, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"82622","23.864406","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1711, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"82904","23.966728","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1712, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"83287","24.069182","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1713, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"83641","24.171803","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1714, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"83988","24.274170","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1715, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
