"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"44474","11.841155","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4041, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44800","11.943336","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4042, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45123","12.045896","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4043, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45496","12.148051","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4044, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45735","12.250544","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4045, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46008","12.352945","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4046, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46278","12.455988","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4047, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46506","12.558034","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4048, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46718","12.660739","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4049, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46989","12.762363","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4050, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47240","12.865559","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4051, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47530","12.967178","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4052, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47808","13.069915","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4053, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48085","13.174321","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4054, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48395","13.274379","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4055, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48627","13.380314","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4056, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48915","13.479721","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4057, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49226","13.581888","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4058, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49581","13.685250","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4059, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49887","13.786800","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4060, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50199","13.890038","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4061, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50477","13.991269","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4062, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50786","14.093760","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4063, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51071","14.195949","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4064, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51358","14.298335","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4065, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51669","14.400825","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4066, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51946","14.503102","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4067, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52228","14.605580","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4068, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52484","14.707953","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4069, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52806","14.810914","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4070, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53084","14.913150","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4071, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53470","15.015328","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=4072, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53755","15.119292","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=4073, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54012","15.219814","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=4074, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54322","15.322756","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4075, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54645","15.425047","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4076, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55018","15.527416","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=4077, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55387","15.629908","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4078, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55648","15.731904","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4079, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
