"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"43968","19.885360","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=514, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44248","19.987830","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=515, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44527","20.090318","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=516, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44819","20.192576","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=517, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45123","20.295259","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=518, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45353","20.397374","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=519, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45510","20.499737","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=520, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45676","20.602169","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=521, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45872","20.704824","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=522, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46042","20.806976","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=523, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46250","20.909359","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=524, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46520","21.011996","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=525, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46846","21.114189","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=526, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47069","21.216592","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=527, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47234","21.318970","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=528, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47425","21.421345","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=529, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47608","21.523727","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=530, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47773","21.626172","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=531, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
